time,period
3.014010411e-06,2.073882e-09
3.016084268e-06,2.073857e-09
3.018152063e-06,2.067794e-09
3.020215977e-06,2.063915e-09
3.02230856e-06,2.092582e-09
3.024328334e-06,2.019774e-09
3.026406637e-06,2.078304e-09
3.028430716e-06,2.024078e-09
3.030508916e-06,2.0782e-09
3.032525817e-06,2.016902e-09
3.034575021e-06,2.049203e-09
3.036634595e-06,2.059574e-09
3.038683696e-06,2.049101e-09
3.040737978e-06,2.054282e-09
3.042780272e-06,2.042294e-09
3.044806446e-06,2.026174e-09
3.046834139e-06,2.027693e-09
3.048854996e-06,2.020857e-09
3.050892335e-06,2.037339e-09
3.052935125e-06,2.042791e-09
3.05498229e-06,2.047165e-09
3.057040228e-06,2.057938e-09
3.059099642e-06,2.059414e-09
3.061162288e-06,2.062646e-09
3.063221805e-06,2.059517e-09
3.065294712e-06,2.072907e-09
3.067338363e-06,2.043651e-09
3.069400506e-06,2.062143e-09
3.07145584e-06,2.055334e-09
3.073510356e-06,2.054517e-09
3.07555742e-06,2.047063e-09
3.077632572e-06,2.075152e-09
3.079706268e-06,2.073696e-09
3.081740682e-06,2.034415e-09
3.083792959e-06,2.052276e-09
3.085854152e-06,2.061193e-09
3.087922414e-06,2.068262e-09
3.08999624e-06,2.073826e-09
3.092042682e-06,2.046442e-09
3.094107593e-06,2.064911e-09
3.096179513e-06,2.07192e-09
3.098241564e-06,2.062051e-09
3.100325648e-06,2.084084e-09
3.102359521e-06,2.033872e-09
3.104420333e-06,2.060812e-09
3.10649224e-06,2.071907e-09
3.108549352e-06,2.057112e-09
3.110619881e-06,2.070529e-09
3.112681024e-06,2.061143e-09
3.114754766e-06,2.073742e-09
3.116808778e-06,2.054012e-09
3.118878656e-06,2.069878e-09
3.120951237e-06,2.072581e-09
3.123015381e-06,2.064143e-09
3.1251e-06,2.084619e-09
3.127150064e-06,2.050064e-09
3.129225963e-06,2.075899e-09
3.131306192e-06,2.080229e-09
3.133404508e-06,2.098316e-09
3.135492307e-06,2.087799e-09
3.13757621e-06,2.083904e-09
3.139664115e-06,2.087904e-09
3.141747229e-06,2.083115e-09
3.143823181e-06,2.075952e-09
3.145888824e-06,2.065643e-09
3.147960756e-06,2.071932e-09
3.150009299e-06,2.048542e-09
3.152079053e-06,2.069754e-09
3.154119865e-06,2.040813e-09
3.156186863e-06,2.066997e-09
3.158244242e-06,2.057379e-09
3.160299371e-06,2.055129e-09
3.162385943e-06,2.086572e-09
3.164419404e-06,2.033461e-09
3.166479359e-06,2.059955e-09
3.168531328e-06,2.051969e-09
3.170591114e-06,2.059786e-09
3.172641053e-06,2.049939e-09
3.174682774e-06,2.041721e-09
3.176720482e-06,2.037708e-09
3.178745359e-06,2.024876e-09
3.180791006e-06,2.045647e-09
3.182811124e-06,2.020118e-09
3.184862583e-06,2.051459e-09
3.186948148e-06,2.085565e-09
3.18898111e-06,2.032962e-09
3.191042153e-06,2.061043e-09
3.19311585e-06,2.073697e-09
3.195179342e-06,2.063492e-09
3.197255719e-06,2.076378e-09
3.199304552e-06,2.048833e-09
3.201367846e-06,2.063294e-09
3.203430244e-06,2.062398e-09
3.205491761e-06,2.061516e-09
3.207551938e-06,2.060178e-09
3.209623282e-06,2.071344e-09
3.211697474e-06,2.074192e-09
3.213750719e-06,2.053245e-09
3.215807016e-06,2.056297e-09
3.217875933e-06,2.068917e-09
3.219949419e-06,2.073487e-09
3.22203988e-06,2.09046e-09
3.224092284e-06,2.052404e-09
3.22615872e-06,2.066437e-09
3.228228034e-06,2.069314e-09
3.230303745e-06,2.075711e-09
3.232369744e-06,2.065998e-09
3.234443323e-06,2.073579e-09
3.2365147e-06,2.071377e-09
3.238587611e-06,2.072911e-09
3.240654396e-06,2.066784e-09
3.242730134e-06,2.075739e-09
3.244807582e-06,2.077447e-09
3.24689006e-06,2.082478e-09
3.248955556e-06,2.065496e-09
3.251037044e-06,2.081489e-09
3.253102506e-06,2.065461e-09
3.255187957e-06,2.085451e-09
3.257270303e-06,2.082346e-09
3.259382631e-06,2.112328e-09
3.261479035e-06,2.096404e-09
3.263563143e-06,2.084109e-09
3.265689943e-06,2.126799e-09
3.267768073e-06,2.07813e-09
3.269841706e-06,2.073634e-09
3.271904367e-06,2.06266e-09
3.273963499e-06,2.059132e-09
3.276036441e-06,2.072942e-09
3.278089805e-06,2.053364e-09
3.280160247e-06,2.070442e-09
3.282216569e-06,2.056322e-09
3.284281007e-06,2.064438e-09
3.28638273e-06,2.101723e-09
3.288414075e-06,2.031345e-09
3.290476632e-06,2.062557e-09
3.292545917e-06,2.069285e-09
3.294613857e-06,2.06794e-09
3.296675316e-06,2.061459e-09
3.298735716e-06,2.0604e-09
3.300802891e-06,2.067175e-09
3.302856359e-06,2.053468e-09
3.304921132e-06,2.064773e-09
3.306955546e-06,2.034414e-09
3.309002233e-06,2.046687e-09
3.311030203e-06,2.027969e-09
3.31306991e-06,2.039707e-09
3.315107509e-06,2.037599e-09
3.317175472e-06,2.067963e-09
3.319223424e-06,2.047953e-09
3.321308229e-06,2.084804e-09
3.323367888e-06,2.059659e-09
3.325442258e-06,2.074371e-09
3.327512825e-06,2.070566e-09
3.329597079e-06,2.084254e-09
3.331664472e-06,2.067393e-09
3.333731397e-06,2.066926e-09
3.335799281e-06,2.067884e-09
3.337883833e-06,2.084552e-09
3.339932729e-06,2.048896e-09
3.342009576e-06,2.076847e-09
3.344066758e-06,2.057182e-09
3.346154708e-06,2.08795e-09
3.348211927e-06,2.05722e-09
3.350310043e-06,2.098116e-09
3.352362822e-06,2.052779e-09
3.35443868e-06,2.075857e-09
3.356509984e-06,2.071304e-09
3.358585151e-06,2.075167e-09
3.360665441e-06,2.08029e-09
3.362744601e-06,2.07916e-09
3.364816056e-06,2.071455e-09
3.366914746e-06,2.09869e-09
3.369013415e-06,2.098669e-09
3.371058428e-06,2.045013e-09
3.373141582e-06,2.083154e-09
3.375227027e-06,2.085445e-09
3.377310513e-06,2.083486e-09
3.379396326e-06,2.085813e-09
3.381515523e-06,2.119197e-09
3.383606306e-06,2.090783e-09
3.385709249e-06,2.102943e-09
3.387813767e-06,2.104518e-09
3.389925395e-06,2.111628e-09
3.392035372e-06,2.109977e-09
3.394117442e-06,2.08207e-09
3.396212244e-06,2.094803e-09
3.398262212e-06,2.049967e-09
3.400334691e-06,2.072479e-09
3.402401623e-06,2.066932e-09
3.404471692e-06,2.070069e-09
3.406534413e-06,2.062721e-09
3.408615729e-06,2.081316e-09
3.410677703e-06,2.061973e-09
3.412755105e-06,2.077403e-09
3.414833501e-06,2.078396e-09
3.416905537e-06,2.072036e-09
3.418972619e-06,2.067081e-09
3.421036053e-06,2.063434e-09
3.423100278e-06,2.064226e-09
3.425165309e-06,2.065031e-09
3.427231952e-06,2.066642e-09
3.429303751e-06,2.071799e-09
3.431359122e-06,2.055372e-09
3.433433975e-06,2.074852e-09
3.435490741e-06,2.056767e-09
3.437559233e-06,2.068491e-09
3.439602526e-06,2.043293e-09
3.441651772e-06,2.049246e-09
3.443691961e-06,2.040189e-09
3.445747975e-06,2.056014e-09
3.447780502e-06,2.032527e-09
3.449853403e-06,2.0729e-09
3.451912587e-06,2.059184e-09
3.453989345e-06,2.076758e-09
3.456061303e-06,2.071958e-09
3.458145023e-06,2.08372e-09
3.460221384e-06,2.076361e-09
3.462304624e-06,2.08324e-09
3.464371544e-06,2.06692e-09
3.466449251e-06,2.077706e-09
3.468528377e-06,2.079126e-09
3.470610893e-06,2.082515e-09
3.472673251e-06,2.062359e-09
3.47475736e-06,2.084109e-09
3.476832123e-06,2.074763e-09
3.478916007e-06,2.083884e-09
3.480999075e-06,2.083068e-09
3.483092348e-06,2.093273e-09
3.485173202e-06,2.080854e-09
3.48725452e-06,2.081318e-09
3.489358372e-06,2.103852e-09
3.491444521e-06,2.086149e-09
3.493546487e-06,2.101966e-09
3.495601753e-06,2.055266e-09
3.497688726e-06,2.086973e-09
3.499791393e-06,2.102668e-09
3.501865594e-06,2.074201e-09
3.503967488e-06,2.101894e-09
3.506088288e-06,2.1208e-09
3.5081654e-06,2.077111e-09
3.510284843e-06,2.119443e-09
3.512401699e-06,2.116856e-09
3.51451302e-06,2.11132e-09
3.516627251e-06,2.114231e-09
3.518750879e-06,2.123628e-09
3.520810442e-06,2.059563e-09
3.522912472e-06,2.10203e-09
3.524981587e-06,2.069116e-09
3.527040426e-06,2.058838e-09
3.529116252e-06,2.075826e-09
3.531182451e-06,2.066199e-09
3.533280626e-06,2.098175e-09
3.535343919e-06,2.063293e-09
3.537418347e-06,2.074427e-09
3.539493142e-06,2.074795e-09
3.541579419e-06,2.086277e-09
3.543661717e-06,2.082298e-09
3.545736807e-06,2.07509e-09
3.547808947e-06,2.07214e-09
3.54987733e-06,2.068383e-09
3.55196971e-06,2.09238e-09
3.554037388e-06,2.067677e-09
3.556091057e-06,2.053669e-09
3.558161366e-06,2.070309e-09
3.5602384e-06,2.077033e-09
3.562309093e-06,2.070693e-09
3.564372851e-06,2.063758e-09
3.566445407e-06,2.072557e-09
3.568511583e-06,2.066176e-09
3.570581008e-06,2.069425e-09
3.572644243e-06,2.063234e-09
3.574681101e-06,2.036859e-09
3.576760613e-06,2.079512e-09
3.578788531e-06,2.027918e-09
3.580864584e-06,2.076053e-09
3.582896673e-06,2.032089e-09
3.584983019e-06,2.086345e-09
3.587061866e-06,2.078847e-09
3.58915481e-06,2.092944e-09
3.591241169e-06,2.086359e-09
3.593332772e-06,2.091604e-09
3.595402379e-06,2.069607e-09
3.597478872e-06,2.076493e-09
3.599566245e-06,2.087373e-09
3.601636455e-06,2.07021e-09
3.603716682e-06,2.080227e-09
3.605796065e-06,2.079383e-09
3.607894678e-06,2.098613e-09
3.609970627e-06,2.075949e-09
3.612064173e-06,2.093546e-09
3.61417963e-06,2.115457e-09
3.616256332e-06,2.076702e-09
3.618345089e-06,2.088757e-09
3.620446091e-06,2.101002e-09
3.622567441e-06,2.12135e-09
3.624632511e-06,2.06507e-09
3.626735553e-06,2.103042e-09
3.628831063e-06,2.095509e-09
3.63094153e-06,2.110468e-09
3.633052727e-06,2.111197e-09
3.635177589e-06,2.124861e-09
3.637300009e-06,2.12242e-09
3.639397636e-06,2.097628e-09
3.641506465e-06,2.108828e-09
3.643581976e-06,2.075511e-09
3.645655272e-06,2.073296e-09
3.6477268e-06,2.071528e-09
3.649827277e-06,2.100477e-09
3.651933836e-06,2.10656e-09
3.654008284e-06,2.074448e-09
3.656124862e-06,2.116577e-09
3.658237351e-06,2.11249e-09
3.660388924e-06,2.151573e-09
3.662483843e-06,2.094919e-09
3.664617867e-06,2.134025e-09
3.666708366e-06,2.090499e-09
3.668824193e-06,2.115826e-09
3.670930483e-06,2.10629e-09
3.673059296e-06,2.128813e-09
3.675141001e-06,2.081706e-09
3.677281837e-06,2.140836e-09
3.679373743e-06,2.091906e-09
3.681494319e-06,2.120576e-09
3.683624329e-06,2.13001e-09
3.685737346e-06,2.113017e-09
3.687847781e-06,2.110435e-09
3.689976663e-06,2.128882e-09
3.692095576e-06,2.118913e-09
3.69422639e-06,2.130814e-09
3.696347635e-06,2.121245e-09
3.698476694e-06,2.129059e-09
3.700597092e-06,2.120398e-09
3.702728577e-06,2.131485e-09
3.704845112e-06,2.116536e-09
3.706977983e-06,2.13287e-09
3.709101788e-06,2.123805e-09
3.711241476e-06,2.139689e-09
3.713367088e-06,2.125612e-09
3.715501754e-06,2.134666e-09
3.717631887e-06,2.130134e-09
3.719767195e-06,2.135307e-09
3.721899887e-06,2.132693e-09
3.724037339e-06,2.137452e-09
3.726182621e-06,2.145282e-09
3.728309193e-06,2.126572e-09
3.730439243e-06,2.13005e-09
3.732589635e-06,2.150392e-09
3.734717827e-06,2.128192e-09
3.7368609e-06,2.143073e-09
3.73899179e-06,2.13089e-09
3.741136979e-06,2.145189e-09
3.743274607e-06,2.137628e-09
3.745423411e-06,2.148804e-09
3.747568642e-06,2.145231e-09
3.749714474e-06,2.145831e-09
3.751857125e-06,2.142651e-09
3.754006093e-06,2.148968e-09
3.756157347e-06,2.151254e-09
3.758314265e-06,2.156918e-09
3.760473795e-06,2.15953e-09
3.762641024e-06,2.16723e-09
3.764803826e-06,2.162801e-09
3.766976804e-06,2.172979e-09
3.769085836e-06,2.109032e-09
3.77122765e-06,2.141814e-09
3.773340305e-06,2.112655e-09
3.775441931e-06,2.101626e-09
3.777523258e-06,2.081327e-09
3.779629032e-06,2.105774e-09
3.781712789e-06,2.083757e-09
3.783824638e-06,2.111849e-09
3.785952392e-06,2.127754e-09
3.788094328e-06,2.141936e-09
3.790246897e-06,2.152569e-09
3.792414343e-06,2.167446e-09
3.794576274e-06,2.161931e-09
3.796706517e-06,2.130243e-09
3.79884729e-06,2.140773e-09
3.800989265e-06,2.141976e-09
3.80313167e-06,2.142405e-09
3.805268427e-06,2.136757e-09
3.807402684e-06,2.134256e-09
3.809546126e-06,2.143442e-09
3.811704184e-06,2.158058e-09
3.813831946e-06,2.127762e-09
3.815984094e-06,2.152149e-09
3.818139838e-06,2.155744e-09
3.820288692e-06,2.148854e-09
3.822444052e-06,2.15536e-09
3.82459455e-06,2.150497e-09
3.826780048e-06,2.185498e-09
3.828902198e-06,2.12215e-09
3.831061731e-06,2.159533e-09
3.833214179e-06,2.152448e-09
3.835364727e-06,2.150549e-09
3.837528217e-06,2.163489e-09
3.839688257e-06,2.16004e-09
3.841869314e-06,2.181057e-09
3.844015646e-06,2.146333e-09
3.846161226e-06,2.14558e-09
3.848338058e-06,2.176831e-09
3.850503217e-06,2.16516e-09
3.852682821e-06,2.179603e-09
3.854834446e-06,2.151625e-09
3.857010777e-06,2.176331e-09
3.859171035e-06,2.160258e-09
3.861336651e-06,2.165616e-09
3.863495455e-06,2.158804e-09
3.865695729e-06,2.200274e-09
3.867837293e-06,2.141564e-09
3.870012896e-06,2.175603e-09
3.872200105e-06,2.187209e-09
3.874373474e-06,2.173369e-09
3.876550115e-06,2.17664e-09
3.878724101e-06,2.173987e-09
3.880898537e-06,2.174435e-09
3.883118321e-06,2.219784e-09
3.885287608e-06,2.169287e-09
3.887512163e-06,2.224555e-09
3.889682931e-06,2.170768e-09
3.891862548e-06,2.179617e-09
3.89402398e-06,2.161432e-09
3.896174434e-06,2.150454e-09
3.898324587e-06,2.150153e-09
3.900457629e-06,2.133043e-09
3.902579625e-06,2.121996e-09
3.904718876e-06,2.139251e-09
3.906842834e-06,2.123957e-09
3.908982873e-06,2.14004e-09
3.911118358e-06,2.135485e-09
3.913245134e-06,2.126776e-09
3.91536675e-06,2.121616e-09
3.917484047e-06,2.117297e-09
3.919604853e-06,2.120806e-09
3.921730692e-06,2.125839e-09
3.923869506e-06,2.138815e-09
3.926026545e-06,2.157038e-09
3.928190648e-06,2.164103e-09
3.930365324e-06,2.174676e-09
3.932528593e-06,2.16327e-09
3.934702568e-06,2.173975e-09
3.936880733e-06,2.178165e-09
3.939022073e-06,2.14134e-09
3.941175296e-06,2.153223e-09
3.943351589e-06,2.176293e-09
3.945506575e-06,2.154986e-09
3.947686221e-06,2.179646e-09
3.94985323e-06,2.167009e-09
3.952001904e-06,2.148674e-09
3.954171761e-06,2.169857e-09
3.956353741e-06,2.18198e-09
3.958529919e-06,2.176178e-09
3.960706003e-06,2.176084e-09
3.962904673e-06,2.19867e-09
3.965075206e-06,2.170533e-09
3.967269117e-06,2.193912e-09
3.969427465e-06,2.158348e-09
3.971617331e-06,2.189866e-09
3.973787482e-06,2.170151e-09
3.975991334e-06,2.203852e-09
3.978178827e-06,2.187493e-09
3.98036147e-06,2.182643e-09
3.982562501e-06,2.201032e-09
3.984759758e-06,2.197257e-09
3.986978354e-06,2.218596e-09
3.98915303e-06,2.174676e-09
3.991369617e-06,2.216587e-09
3.993538897e-06,2.16928e-09
3.995767546e-06,2.228648e-09
3.997933456e-06,2.165911e-09
4.000146832e-06,2.213376e-09
4.00235794e-06,2.211107e-09
4.004547878e-06,2.189938e-09
4.006768234e-06,2.220356e-09
4.009001511e-06,2.233277e-09
4.011204325e-06,2.202814e-09
4.013410945e-06,2.20662e-09
4.0156349e-06,2.223955e-09
4.017841017e-06,2.206118e-09
4.01999637e-06,2.155353e-09
4.022177379e-06,2.181009e-09
4.024325596e-06,2.148217e-09
4.026481785e-06,2.156189e-09
4.028652447e-06,2.170662e-09
4.030797012e-06,2.144565e-09
4.032946944e-06,2.149932e-09
4.035137083e-06,2.190138e-09
4.037274189e-06,2.137106e-09
4.03943527e-06,2.161081e-09
4.041590919e-06,2.155649e-09
4.043755095e-06,2.164176e-09
4.045895106e-06,2.140012e-09
4.048050664e-06,2.155557e-09
4.050190082e-06,2.139419e-09
4.052325108e-06,2.135026e-09
4.054444102e-06,2.118994e-09
4.056574051e-06,2.129949e-09
4.058699102e-06,2.125051e-09
4.060838741e-06,2.13964e-09
4.062997815e-06,2.159074e-09
4.065170036e-06,2.172221e-09
4.06735894e-06,2.188904e-09
4.069536503e-06,2.177562e-09
4.071746788e-06,2.210285e-09
4.073921269e-06,2.174481e-09
4.076108609e-06,2.18734e-09
4.078281842e-06,2.173233e-09
4.080455863e-06,2.174021e-09
4.082638014e-06,2.182151e-09
4.084816419e-06,2.178405e-09
4.086988512e-06,2.172093e-09
4.089183495e-06,2.194983e-09
4.091383157e-06,2.199662e-09
4.093590035e-06,2.206878e-09
4.095768998e-06,2.178963e-09
4.097996615e-06,2.227617e-09
4.100200671e-06,2.204056e-09
4.102388438e-06,2.187767e-09
4.104626716e-06,2.238278e-09
4.106819923e-06,2.193208e-09
4.109041358e-06,2.221435e-09
4.11122594e-06,2.184582e-09
4.113460472e-06,2.234532e-09
4.115645155e-06,2.184683e-09
4.117876192e-06,2.231037e-09
4.120104175e-06,2.227983e-09
4.12231333e-06,2.209156e-09
4.124535659e-06,2.222328e-09
4.126768425e-06,2.232766e-09
4.128982317e-06,2.213892e-09
4.131236555e-06,2.254238e-09
4.133458508e-06,2.221953e-09
4.135702912e-06,2.244404e-09
4.137937123e-06,2.234212e-09
4.140174652e-06,2.237528e-09
4.14239009e-06,2.215438e-09
4.144616366e-06,2.226276e-09
4.146797638e-06,2.181272e-09
4.148973034e-06,2.175396e-09
4.1511474e-06,2.174367e-09
4.15332681e-06,2.179409e-09
4.155502736e-06,2.175926e-09
4.157673684e-06,2.170948e-09
4.159858654e-06,2.18497e-09
4.162028868e-06,2.170213e-09
4.164219377e-06,2.19051e-09
4.166385348e-06,2.16597e-09
4.168563318e-06,2.177971e-09
4.170740046e-06,2.176728e-09
4.172907494e-06,2.167448e-09
4.175082182e-06,2.174687e-09
4.177226106e-06,2.143924e-09
4.179382768e-06,2.156662e-09
4.181541554e-06,2.158785e-09
4.183701942e-06,2.160388e-09
4.185853129e-06,2.151187e-09
4.188010026e-06,2.156897e-09
4.190172307e-06,2.162281e-09
4.192319166e-06,2.14686e-09
4.19447398e-06,2.154814e-09
4.196590031e-06,2.116051e-09
4.19873284e-06,2.142809e-09
4.200883593e-06,2.150753e-09
4.203060223e-06,2.176629e-09
4.205243714e-06,2.183491e-09
4.207448582e-06,2.204868e-09
4.209655809e-06,2.207227e-09
4.211855697e-06,2.199888e-09
4.214061006e-06,2.205309e-09
4.216253531e-06,2.192525e-09
4.218450935e-06,2.197404e-09
4.220651305e-06,2.20037e-09
4.222838931e-06,2.187626e-09
4.225037739e-06,2.198809e-09
4.227267207e-06,2.229467e-09
4.229444496e-06,2.177289e-09
4.231690978e-06,2.246481e-09
4.233892359e-06,2.201382e-09
4.236112209e-06,2.21985e-09
4.238344861e-06,2.232652e-09
4.24057839e-06,2.233528e-09
4.242804297e-06,2.225908e-09
4.245038888e-06,2.234591e-09
4.247274751e-06,2.235863e-09
4.249496266e-06,2.221516e-09
4.251740506e-06,2.24424e-09
4.253965046e-06,2.22454e-09
4.256199636e-06,2.23459e-09
4.258467141e-06,2.267505e-09
4.260739717e-06,2.272576e-09
4.262972615e-06,2.232898e-09
4.265203462e-06,2.230847e-09
4.267439426e-06,2.235965e-09
4.269674302e-06,2.234876e-09
4.271888311e-06,2.214009e-09
4.274116196e-06,2.227885e-09
4.276345981e-06,2.229785e-09
4.278598623e-06,2.252642e-09
4.280883619e-06,2.284996e-09
4.28316803e-06,2.284412e-09
4.285440768e-06,2.272737e-09
4.287746418e-06,2.305651e-09
4.290018496e-06,2.272078e-09
4.292279493e-06,2.260997e-09
4.29454208e-06,2.262587e-09
4.296826761e-06,2.284681e-09
4.299077701e-06,2.25094e-09
4.301345857e-06,2.268156e-09
4.303652509e-06,2.306652e-09
4.305911873e-06,2.259364e-09
4.308226608e-06,2.314735e-09
4.310506307e-06,2.279699e-09
4.312792043e-06,2.285736e-09
4.315110638e-06,2.318595e-09
4.317410753e-06,2.300115e-09
4.319684051e-06,2.273298e-09
4.322001576e-06,2.317525e-09
4.324315739e-06,2.314164e-09
4.326576979e-06,2.26124e-09
4.328899205e-06,2.322226e-09
4.331195659e-06,2.296453e-09
4.333515768e-06,2.320109e-09
4.335836812e-06,2.321045e-09
4.338115534e-06,2.278722e-09
4.340466081e-06,2.350548e-09
4.342777145e-06,2.311064e-09
4.345105375e-06,2.32823e-09
4.347395211e-06,2.289836e-09
4.349711523e-06,2.316312e-09
4.352057881e-06,2.346357e-09
4.35439572e-06,2.337839e-09
4.356690437e-06,2.294718e-09
4.359041649e-06,2.351212e-09
4.361364801e-06,2.323151e-09
4.363678386e-06,2.313585e-09
4.366029444e-06,2.351058e-09
4.368352288e-06,2.322844e-09
4.370704797e-06,2.352509e-09
4.373055888e-06,2.351091e-09
4.375414563e-06,2.358676e-09
4.377721712e-06,2.307148e-09
4.380090601e-06,2.36889e-09
4.382458801e-06,2.368199e-09
4.384776595e-06,2.317794e-09
4.38713198e-06,2.355385e-09
4.389487254e-06,2.355274e-09
4.391828248e-06,2.340994e-09
4.394151183e-06,2.322935e-09
4.396439329e-06,2.288145e-09
4.398706532e-06,2.267204e-09
4.40094875e-06,2.242218e-09
4.403203142e-06,2.254392e-09
4.405462297e-06,2.259155e-09
4.407727287e-06,2.26499e-09
4.409970702e-06,2.243414e-09
4.412229712e-06,2.25901e-09
4.414512929e-06,2.283217e-09
4.416787821e-06,2.274893e-09
4.419079202e-06,2.291381e-09
4.421359507e-06,2.280305e-09
4.423670876e-06,2.311369e-09
4.426016066e-06,2.34519e-09
4.428381551e-06,2.365485e-09
4.430673337e-06,2.291785e-09
4.432996435e-06,2.323098e-09
4.435357033e-06,2.360598e-09
4.437648484e-06,2.291452e-09
4.439947842e-06,2.299358e-09
4.442272918e-06,2.325075e-09
4.444621921e-06,2.349003e-09
4.446949386e-06,2.327465e-09
4.449283154e-06,2.333768e-09
4.451646736e-06,2.363582e-09
4.453966283e-06,2.319547e-09
4.456346792e-06,2.380509e-09
4.458677426e-06,2.330635e-09
4.461055876e-06,2.37845e-09
4.463384815e-06,2.328939e-09
4.465750891e-06,2.366076e-09
4.46809914e-06,2.348248e-09
4.470458943e-06,2.359804e-09
4.472828787e-06,2.369843e-09
4.475196741e-06,2.367954e-09
4.477578925e-06,2.382184e-09
4.479972542e-06,2.393617e-09
4.482322213e-06,2.349672e-09
4.484731447e-06,2.409234e-09
4.487082386e-06,2.350939e-09
4.489493992e-06,2.411605e-09
4.491844001e-06,2.35001e-09
4.494269318e-06,2.425317e-09
4.496636197e-06,2.366879e-09
4.499044359e-06,2.408163e-09
4.501435917e-06,2.391558e-09
4.50382136e-06,2.385442e-09
4.506232658e-06,2.411298e-09
4.508645492e-06,2.412834e-09
4.511039134e-06,2.393643e-09
4.513456554e-06,2.41742e-09
4.515831359e-06,2.374806e-09
4.518203609e-06,2.37225e-09
4.520537202e-06,2.333593e-09
4.522852032e-06,2.31483e-09
4.525159772e-06,2.30774e-09
4.527471666e-06,2.311894e-09
4.529800391e-06,2.328725e-09
4.532058264e-06,2.257874e-09
4.534373951e-06,2.315687e-09
4.536720159e-06,2.346208e-09
4.539029126e-06,2.308967e-09
4.541332524e-06,2.303398e-09
4.543647112e-06,2.314588e-09
4.545947369e-06,2.300256e-09
4.548228892e-06,2.281523e-09
4.55047506e-06,2.246168e-09
4.552769231e-06,2.294171e-09
4.555033863e-06,2.264632e-09
4.557306738e-06,2.272875e-09
4.559543418e-06,2.23668e-09
4.561794827e-06,2.251409e-09
4.564065715e-06,2.270887e-09
4.566378421e-06,2.312706e-09
4.568679619e-06,2.301198e-09
4.57096437e-06,2.284751e-09
4.573307861e-06,2.34349e-09
4.575698799e-06,2.390938e-09
4.578029858e-06,2.331059e-09
4.580378045e-06,2.348188e-09
4.582732467e-06,2.354422e-09
4.585078712e-06,2.346245e-09
4.587411168e-06,2.332456e-09
4.589774497e-06,2.363328e-09
4.592126961e-06,2.352465e-09
4.594449603e-06,2.322642e-09
4.596807752e-06,2.358149e-09
4.599206332e-06,2.39858e-09
4.601590322e-06,2.38399e-09
4.603985197e-06,2.394875e-09
4.60635181e-06,2.366613e-09
4.608748578e-06,2.396769e-09
4.611172383e-06,2.423805e-09
4.613561465e-06,2.389082e-09
4.615969859e-06,2.408394e-09
4.618355212e-06,2.385353e-09
4.620759559e-06,2.404347e-09
4.623152404e-06,2.392844e-09
4.62554566e-06,2.393257e-09
4.627968396e-06,2.422736e-09
4.630418627e-06,2.450232e-09
4.63284837e-06,2.429742e-09
4.635306909e-06,2.45854e-09
4.637741536e-06,2.434627e-09
4.640160742e-06,2.419206e-09
4.642547952e-06,2.387209e-09
4.644988981e-06,2.44103e-09
4.647404337e-06,2.415356e-09
4.649873736e-06,2.469399e-09
4.652321764e-06,2.448028e-09
4.654767968e-06,2.446204e-09
4.657237804e-06,2.469836e-09
4.659715355e-06,2.477551e-09
4.662197976e-06,2.482621e-09
4.664652257e-06,2.45428e-09
4.667095727e-06,2.44347e-09
4.669599099e-06,2.503372e-09
4.672028299e-06,2.429201e-09
4.674504826e-06,2.476526e-09
4.676992495e-06,2.487669e-09
4.679483077e-06,2.490582e-09
4.681974669e-06,2.491592e-09
4.684477503e-06,2.502834e-09
4.686970663e-06,2.493161e-09
4.689464058e-06,2.493394e-09
4.691972402e-06,2.508344e-09
4.694470054e-06,2.497652e-09
4.696974566e-06,2.504512e-09
4.69948852e-06,2.513954e-09
4.701989393e-06,2.500873e-09
4.704495718e-06,2.506325e-09
4.706976585e-06,2.480866e-09
4.709507889e-06,2.531304e-09
4.712029514e-06,2.521625e-09
4.714566081e-06,2.536567e-09
4.71710287e-06,2.536789e-09
4.719650509e-06,2.547639e-09
4.722173408e-06,2.522899e-09
4.724709441e-06,2.536033e-09
4.72720092e-06,2.491478e-09
4.729781359e-06,2.580439e-09
4.732311796e-06,2.530437e-09
4.734859475e-06,2.547679e-09
4.737386795e-06,2.527321e-09
4.739948549e-06,2.561754e-09
4.742518044e-06,2.569495e-09
4.745030684e-06,2.51264e-09
4.747590416e-06,2.559731e-09
4.750147903e-06,2.557487e-09
4.752726789e-06,2.578886e-09
4.755284909e-06,2.55812e-09
4.757859657e-06,2.574748e-09
4.760435018e-06,2.575361e-09
4.762990051e-06,2.555033e-09
4.765546408e-06,2.556358e-09
4.768039016e-06,2.492607e-09
4.770524011e-06,2.484995e-09
4.773005893e-06,2.481882e-09
4.775432662e-06,2.426769e-09
4.777847469e-06,2.414807e-09
4.780275238e-06,2.427768e-09
4.78271455e-06,2.439313e-09
4.785150128e-06,2.435578e-09
4.787622343e-06,2.472215e-09
4.790070769e-06,2.448426e-09
4.79246701e-06,2.39624e-09
4.794921797e-06,2.454787e-09
4.797325762e-06,2.403965e-09
4.799758749e-06,2.432987e-09
4.802168529e-06,2.40978e-09
4.804617202e-06,2.448673e-09
4.807100525e-06,2.483323e-09
4.809644627e-06,2.544102e-09
4.81215942e-06,2.514794e-09
4.814682845e-06,2.523425e-09
