gds,gm,id,vdsat,vth,v(g)
1.828559e-05,0.0006955655,0.0002890421,0.3654792,0.5541272,1.25
1.857228e-05,0.0007014051,0.0002960096,0.3690561,0.5541657,1.26
1.885954e-05,0.0007071529,0.0003030326,0.3726079,0.5542096,1.27
1.914738e-05,0.0007128097,0.0003101102,0.376135,0.5542586,1.28
1.94358e-05,0.0007183762,0.0003172415,0.3796379,0.5543126,1.29
1.97248e-05,0.000723853,0.0003244258,0.3831171,0.5543714,1.3
2.001439e-05,0.0007292409,0.000331662,0.3865729,0.554435,1.31
2.030457e-05,0.0007345407,0.0003389495,0.3900058,0.5545031,1.32
2.059533e-05,0.000739753,0.0003462873,0.3934162,0.5545756,1.33
2.088669e-05,0.0007448786,0.0003536745,0.3968046,0.5546524,1.34
2.117865e-05,0.0007499183,0.0003611105,0.4001714,0.5547333,1.35
2.14712e-05,0.0007548729,0.0003685943,0.403517,0.5548183,1.36
2.176435e-05,0.0007597432,0.0003761251,0.4068417,0.5549072,1.37
2.20581e-05,0.0007645299,0.0003837021,0.4101461,0.5549999,1.38
2.235246e-05,0.0007692339,0.0003913246,0.4134305,0.5550962,1.39
2.264742e-05,0.000773856,0.0003989916,0.4166953,0.5551962,1.4
2.294299e-05,0.000778397,0.0004067024,0.4199409,0.5552997,1.41
2.323918e-05,0.0007828577,0.0004144563,0.4231677,0.5554066,1.42
2.353598e-05,0.000787239,0.0004222524,0.426376,0.5555169,1.43
2.38334e-05,0.0007915417,0.00043009,0.4295663,0.5556303,1.44
2.413145e-05,0.0007957667,0.0004379682,0.432739,0.555747,1.45
2.443011e-05,0.0007999147,0.0004458864,0.4358943,0.5558667,1.46
2.472941e-05,0.0008039867,0.0004538438,0.4390327,0.5559894,1.47
2.502933e-05,0.0008079836,0.0004618397,0.4421545,0.556115,1.48
2.532989e-05,0.0008119061,0.0004698732,0.4452601,0.5562435,1.49
2.563109e-05,0.0008157551,0.0004779438,0.4483499,0.5563748,1.5
2.593293e-05,0.0008195315,0.0004860506,0.4514241,0.5565088,1.51
2.623541e-05,0.0008232361,0.000494193,0.4544832,0.5566455,1.52
2.653855e-05,0.0008268699,0.0005023702,0.4575275,0.5567848,1.53
2.684233e-05,0.0008304336,0.0005105815,0.4605573,0.5569266,1.54
2.714678e-05,0.0008339282,0.0005188264,0.463573,0.5570709,1.55
2.745189e-05,0.0008373544,0.000527104,0.4665749,0.5572177,1.56
2.775766e-05,0.0008407132,0.0005354137,0.4695633,0.5573668,1.57
2.806411e-05,0.0008440054,0.0005437549,0.4725386,0.5575183,1.58
2.837123e-05,0.0008472318,0.0005521268,0.475501,0.5576721,1.59
2.867903e-05,0.0008503934,0.0005605289,0.4784509,0.5578281,1.6
2.898752e-05,0.0008534909,0.0005689605,0.4813887,0.5579863,1.61
2.92967e-05,0.0008565252,0.0005774209,0.4843146,0.5581467,1.62
2.960657e-05,0.0008594971,0.0005859096,0.4872288,0.5583091,1.63
2.991715e-05,0.0008624075,0.0005944258,0.4901319,0.5584736,1.64
3.022844e-05,0.0008652573,0.0006029691,0.4930239,0.5586402,1.65
3.054044e-05,0.0008680471,0.0006115388,0.4959053,0.5588087,1.66
3.085316e-05,0.0008707779,0.0006201344,0.4987763,0.5589792,1.67
3.116661e-05,0.0008734505,0.0006287551,0.5016372,0.5591516,1.68
3.148079e-05,0.0008760657,0.0006374005,0.5044883,0.5593258,1.69
3.179571e-05,0.0008786242,0.00064607,0.5073299,0.5595019,1.7
3.211137e-05,0.0008811269,0.0006547629,0.5101622,0.5596798,1.71
3.242779e-05,0.0008835746,0.0006634789,0.5129856,0.5598595,1.72
3.274497e-05,0.0008859681,0.0006722172,0.5158003,0.5600408,1.73
3.306292e-05,0.0008883081,0.0006809775,0.5186065,0.5602239,1.74
3.338164e-05,0.0008905955,0.0006897591,0.5214046,0.5604087,1.75
3.370115e-05,0.0008928309,0.0006985614,0.5241948,0.5605951,1.76
3.402144e-05,0.0008950152,0.0007073841,0.5269774,0.5607831,1.77
3.434254e-05,0.0008971491,0.0007162266,0.5297526,0.5609726,1.78
3.466444e-05,0.0008992333,0.0007250884,0.5325206,0.5611637,1.79
3.498716e-05,0.0009012686,0.000733969,0.5352818,0.5613563,1.8
