gds,gm,id,vdsat,vth,v(g)
5.748906e-05,0.001072319,0.001056137,0.2994306,0.4295046,1.66
5.780768e-05,0.001072817,0.00106685,0.3010018,0.4295209,1.67
5.812613e-05,0.001073295,0.001077566,0.3025757,0.4295399,1.68
5.844441e-05,0.001073753,0.001088284,0.3041525,0.4295616,1.69
5.876256e-05,0.001074193,0.001099005,0.3057323,0.429586,1.7
5.90806e-05,0.001074615,0.001109728,0.3073152,0.429613,1.71
5.939855e-05,0.00107502,0.001120453,0.3089014,0.4296427,1.72
5.971644e-05,0.001075407,0.001131179,0.3104909,0.429675,1.73
6.003427e-05,0.001075778,0.001141908,0.3120838,0.42971,1.74
6.035209e-05,0.001076133,0.001152638,0.3136802,0.4297475,1.75
6.06699e-05,0.001076472,0.001163368,0.3152802,0.4297877,1.76
6.098772e-05,0.001076796,0.0011741,0.3168839,0.4298304,1.77
6.130559e-05,0.001077105,0.001184833,0.3184915,0.4298757,1.78
6.162352e-05,0.0010774,0.001195567,0.3201029,0.4299237,1.79
6.194152e-05,0.00107768,0.0012063,0.3217183,0.4299741,1.8
